location_id,location_name,date,wind_speed,wind_unit,wind_direction,gust_speed,session
LOC10,"Boracay, Philippines",17 Jun 2023,19.0,knots,north,24.3,allday
LOC09,Garda,Sep 21 2024,17.5,knots,N,22.7,afternoon
LOC02,Jeri,01/01/2024,5,beaufort,west,26.5,allday
LOC07,"Dakhla, Morocco",07/12/2024,26.3,knots,southeast,12.1,afternoon
LOC10,boracay,01/02/2024,9.1 m/s,m/s,E,24.1,allday
LOC08,Ilha Guajiru,2023-04-26,36.1 km/h,km/h,90°,23.9,allday
LOC03,Tarifa,29/05/2024,20.9 knots,knots,W,18.8,afternoon
LOC08,Guajiru,09 May 2024,19.7 knots,knots,180°,25.4,allday
LOC03,Tarifa,27/06/2023,7.6,knots,270,9.4,morning
LOC01,Cumbuco,Sep 08 2023,6,beaufort,north,27.2,allday
LOC10,"Boracay, Philippines",30/12/2024,22.5 knots,knots,45,28.8,allday
LOC07,DAKHLA,04/08/2024,4.2 m/s,m/s,270,11.5,morning
LOC09,Lago di Garda,17/07/2024,-5.0,knots,southwest,20.2,afternoon
LOC01,"Cumbuco, Brazil",12 Jul 2023,19.8,knots,45°,25.7,allday
LOC02,Jeri,Mar 31 2023,24.0 knots,knots,S,28.3,allday
LOC10,boracay,Jul 03 2024,4,beaufort,south,20.9,allday
LOC08,Guajiru,25/11/2024,25.6 knots,knots,180°,29.3,allday
LOC08,Ilha Guajiru,23/06/2024,12.7 m/s,m/s,east,29.7,allday
LOC07,Dakhla,23/07/2023,5,beaufort,135,28.4,afternoon
LOC06,cabarete,22/01/2023,4,beaufort,135°,19.1,morning
LOC08,Ilha Guajiru,2024-01-14,24.1,knots,northwest,14.0,allday
LOC06,"Cabarete, Dominican Rep.",30 May 2024,7.7 knots,knots,N,8.6,morning
LOC05,Cape Town,06/23/2024,47.8 km/h,km/h,90°,32.4,allday
LOC06,"Cabarete, Dominican Rep.",10/24/2023,9.8 m/s,m/s,180,21.3,afternoon
LOC03,TARIFA,2024-09-18,20.0 knots,knots,south,24.1,afternoon
LOC06,"Cabarete, Dominican Rep.",Jan 17 2023,2,beaufort,west,10.5,morning
LOC07,DAKHLA,10/11/2023,25.4 km/h,km/h,E,18.2,morning
LOC07,DAKHLA,12/14/2023,7.0,knots,45,8.4,morning
LOC06,"Cabarete, Dominican Rep.",Oct 12 2023,9.5 m/s,m/s,southeast,22.1,afternoon
LOC08,"Ilha do Guajiru, Brazil",02/24/2023,9.3 m/s,m/s,W,21.0,allday
LOC06,"Cabarete, Dominican Rep.",08/20/2024,17.8 km/h,km/h,270,12.6,morning
LOC03,TARIFA,08/09/2024,9.5 m/s,m/s,N,21.9,afternoon
LOC09,Lago di Garda,2023-02-19,27.6 km/h,km/h,0°,20.0,morning
LOC01,Cumbuco,27 Aug 2023,10.3 m/s,m/s,90°,25.8,allday
LOC05,Cape Town,24 Jan 2024,11.3 knots,knots,southwest,13.8,allday
LOC10,boracay,19/06/2023,27.2 km/h,km/h,135°,20.5,allday
LOC04,Maui,03/23/2023,24.9,knots,225°,33.8,allday
LOC07,Dakhla,2023-07-22,4.1,knots,225,4.7,morning
LOC07,Dakhla,10/18/2024,9.5 m/s,m/s,E,8.1,afternoon
LOC07,"Dakhla, Morocco",02/13/2024,3.1 m/s,m/s,225,7.1,morning
LOC06,"Cabarete, Dominican Rep.",2024-07-11,20.0,knots,northeast,23.2,afternoon
LOC02,Jeri,03/08/2023,23.8 knots,knots,45°,33.1,allday
LOC07,"Dakhla, Morocco",08/09/2024,11.9,knots,north,16.5,morning
LOC09,Garda,May 16 2023,3,beaufort,S,15.9,afternoon
LOC06,Cabarete,05/01/2024,15.9 knots,knots,135,18.1,afternoon
LOC08,"Ilha do Guajiru, Brazil",May 10 2023,9.4 m/s,m/s,180,,allday
LOC10,Boracay,08/17/2024,10.1 m/s,m/s,180,27.3,allday
LOC04,"Maui, Hawaii",Oct 18 2024,16.5,knots,west,20.4,allday
LOC10,"Boracay, Philippines",Mar 21 2023,12.3 knots,knots,W,15.0,allday
LOC04,"Maui, Hawaii",09/04/2024,4,beaufort,270°,22.0,allday
LOC07,DAKHLA,04/28/2023,7.6 m/s,m/s,NW,17.3,afternoon
LOC06,"Cabarete, Dominican Rep.",Sep 27 2024,1,beaufort,225°,8.8,morning
LOC03,TARIFA,2024-05-03,22.6 km/h,km/h,0°,15.3,morning
LOC09,Garda,2023-03-03,22.4,knots,315°,,morning
LOC06,Cabarete,16/03/2023,38.5 km/h,km/h,0°,28.1,afternoon
LOC09,"Lake Garda, Italy",03 Feb 2024,29.6,knots,180,36.1,morning
LOC05,capetown,22 Dec 2023,8.9 m/s,m/s,0°,21.9,allday
LOC01,cumbuco,27/05/2023,28.2 km/h,km/h,45,16.8,allday
LOC09,Lago di Garda,06/07/2024,17.9,knots,SW,23.0,morning
LOC03,TARIFA,06/03/2024,1,beaufort,225°,7.0,morning
LOC03,Tarifa,14 Feb 2024,37.2 km/h,km/h,N,27.7,afternoon
LOC04,"Maui, Hawaii",2024-12-16,10.1 m/s,m/s,E,25.0,allday
LOC06,cabarete,2024-05-12,18.0,knots,E,21.8,afternoon
LOC03,TARIFA,Jun 01 2023,2,beaufort,45,11.6,morning
LOC07,"Dakhla, Morocco",10/13/2023,17.7 knots,knots,north,22.9,afternoon
LOC09,Garda,2023-05-10,4.4 m/s,m/s,0,10.5,afternoon
LOC01,cumbuco,Apr 25 2023,5,beaufort,SW,24.0,allday
LOC09,Garda,31 Aug 2024,17.3,knots,45,23.1,morning
LOC07,"Dakhla, Morocco",19/06/2023,11.6 m/s,m/s,east,25.7,afternoon
LOC10,boracay,2024-01-25,9.3 m/s,m/s,270,,allday
LOC01,"Cumbuco, Brazil",13 May 2024,29.1 km/h,km/h,SW,19.3,allday
LOC09,Lago di Garda,Mar 12 2023,17.3 knots,knots,northwest,23.2,afternoon
LOC01,"Cumbuco, Brazil",21 Dec 2024,5,beaufort,NE,25.3,allday
LOC08,Ilha Guajiru,11 Jun 2024,38.9 km/h,km/h,315°,26.9,allday
LOC09,Garda,31 Dec 2024,22.0,knots,E,27.4,morning
LOC07,DAKHLA,31 Jul 2023,28.1 knots,knots,SE,37.4,afternoon
LOC07,"Dakhla, Morocco",Mar 04 2024,6.3 m/s,m/s,180°,7.7,morning
LOC04,Maui,Jul 13 2023,6,beaufort,135°,26.0,allday
LOC08,"Ilha do Guajiru, Brazil",26 Jul 2024,10.2 m/s,m/s,E,,allday
LOC08,Ilha Guajiru,21 Oct 2024,16.8 knots,knots,0,22.5,allday
LOC07,DAKHLA,29 Sep 2024,6.6 knots,knots,southeast,8.0,morning
LOC01,cumbuco,Aug 19 2024,6,beaufort,180°,24.2,allday
LOC09,Garda,28/12/2024,33.5 km/h,km/h,south,21.3,morning
LOC09,"Lake Garda, Italy",08/08/2023,37.8 km/h,km/h,SW,,morning
LOC07,"Dakhla, Morocco",01/23/2024,22.0,knots,225,27.7,afternoon
LOC06,cabarete,08 Feb 2024,4.9 knots,knots,N,5.9,morning
LOC03,"Tarifa, Spain",17/04/2023,8.2 m/s,m/s,270,21.1,afternoon
LOC07,DAKHLA,Mar 04 2024,20.7,knots,0,24.1,afternoon
LOC08,"Ilha do Guajiru, Brazil",09/07/2023,35.0 km/h,km/h,SE,,allday
LOC03,Tarifa,25/09/2024,25.2 km/h,km/h,NE,17.1,morning
LOC09,Lago di Garda,2023-01-28,45.0 km/h,km/h,north,29.3,morning
LOC03,"Tarifa, Spain",14 May 2023,9.4,knots,135°,10.9,morning
LOC09,Garda,13/10/2024,22.0 knots,knots,90°,30.0,morning
LOC06,"Cabarete, Dominican Rep.",2024-06-07,12.6 km/h,km/h,180°,8.8,morning
LOC08,Ilha Guajiru,23 Dec 2024,4,beaufort,315°,19.4,allday
LOC07,Dakhla,11/17/2023,10.6 m/s,m/s,225,27.0,afternoon
LOC04,Maui,16 Feb 2023,5,beaufort,135°,22.6,allday
LOC07,DAKHLA,2024-06-09,6.9 knots,knots,270,,morning
LOC01,cumbuco,2023-03-28,9.1 m/s,m/s,northeast,23.0,allday
LOC03,Tarifa,13 Mar 2024,2.2,knots,45°,2.7,morning
LOC03,"Tarifa, Spain",09/13/2024,4,beaufort,S,16.8,afternoon
LOC09,Garda,01/11/2024,9.2 knots,knots,225,11.9,afternoon
LOC09,Lago di Garda,09/22/2023,3,beaufort,S,14.2,morning
LOC03,TARIFA,2024-08-03,17.6 km/h,km/h,0,11.0,morning
LOC07,"Dakhla, Morocco",24 Oct 2023,10.1,knots,45,13.3,morning
LOC02,Jeri,2023-10-26,20.3 knots,knots,SW,25.6,allday
LOC01, Cumbuco,17/05/2023,31.1 km/h,km/h,NW,20.2,allday
LOC08,Ilha Guajiru,06/06/2023,28.1 knots,knots,180°,38.2,allday
LOC07,Dakhla,Dec 19 2024,12.0 km/h,km/h,315,7.5,morning
LOC03,TARIFA,12/11/2024,13.0 km/h,km/h,90°,5.9,morning
LOC06,Cabarete,01/26/2023,11.5 m/s,m/s,southeast,29.7,afternoon
LOC02,jericoacoara,14/04/2024,26.2 knots,knots,SW,33.8,allday
LOC06,"Cabarete, Dominican Rep.",2023-06-29,29.1 km/h,km/h,135,7.6,afternoon
LOC10,Boracay,2024-03-08,16.5 knots,knots,270°,20.0,allday
LOC09,Garda,07/08/2023,30.4,knots,northwest,33.5,morning
LOC01,"Cumbuco, Brazil",07/20/2024,20.3,knots,225,24.0,allday
LOC10,Boracay,2023-09-29,15.3 knots,knots,0,18.3,allday
LOC07,"Dakhla, Morocco",26/02/2023,15.5 knots,knots,90°,21.5,afternoon
LOC06,Cabarete,06/20/2024,5.7 m/s,m/s,northwest,15.5,morning
LOC07,DAKHLA,25 Jan 2023,16.5 km/h,km/h,135°,12.3,morning
LOC05,capetown,Oct 28 2023,13.6 m/s,m/s,315°,33.3,allday
LOC07,DAKHLA,24 Jan 2024,5,beaufort,southeast,22.3,afternoon
LOC09,Garda,Apr 21 2023,29.4 knots,knots,90,37.7,morning
LOC07,"Dakhla, Morocco",25 Jun 2023,24.5 knots,knots,S,28.6,afternoon
LOC07,Dakhla,Oct 31 2024,22.0 knots,knots,45°,26.9,afternoon
LOC09,Lago di Garda,06/08/2023,7,beaufort,315,15.8,morning
LOC07,Dakhla,12 Oct 2024,4,beaufort,east,18.5,afternoon
LOC09,"Lake Garda, Italy",09/27/2024,14.2,knots,E,19.8,morning
LOC09,Garda,Jul 24 2024,7.2 m/s,m/s,northeast,18.6,morning
LOC03,Tarifa,03/24/2024,4.1 m/s,m/s,315°,8.9,morning
LOC04,"Maui, Hawaii",Sep 11 2024,28.9 km/h,km/h,northeast,18.9,allday
LOC03,Tarifa,01/12/2024,20.0 knots,knots,SW,26.5,afternoon
LOC01,cumbuco,07/15/2023,5,beaufort,W,21.0,allday
LOC08,"Ilha do Guajiru, Brazil",2024-08-31,17.8 knots,knots,east,22.6,allday
LOC07,Dakhla,Jun 28 2023,2,beaufort,180,10.3,morning
LOC06,Cabarete,Dec 17 2023,47.6 km/h,km/h,SW,30.7,afternoon
LOC02,"Jericoacoara, Brazil",13/03/2023,22.5 knots,knots,northeast,29.2,allday
LOC06,cabarete,11/09/2024,37.0 km/h,km/h,NE,26.7,afternoon
LOC07,Dakhla,07/10/2024,8.3 m/s,m/s,135°,18.2,morning
LOC01,Cumbuco,2023-08-30,40.6 km/h,km/h,0°,28.3,allday
LOC03,"Tarifa, Spain",14/11/2023,19.4 km/h,km/h,southeast,12.9,morning
LOC07,Dakhla,2023-09-03,13.9,knots,N,16.6,morning
LOC09,Lago di Garda,30/06/2024,12.4,knots,south,15.9,afternoon
LOC01,Cumbuco,2024-10-06,18.5,knots,225,22.0,allday
LOC10,"Boracay, Philippines",12 Oct 2023,17.0,knots,west,23.3,allday
LOC06,"Cabarete, Dominican Rep.",Jan 08 2024,24.5 knots,knots,270,30.6,afternoon
LOC06,"Cabarete, Dominican Rep.",05 Jul 2024,10.4 km/h,km/h,northeast,6.8,morning
LOC03,TARIFA,2023-04-12,45.4 km/h,km/h,45,34.2,afternoon
LOC01,cumbuco,May 01 2023,16.5 knots,knots,NW,20.9,allday
LOC07,DAKHLA,27/01/2023,12.1 m/s,m/s,0°,19.1,afternoon
LOC04,maui,27/03/2023,30.2 km/h,km/h,southeast,20.3,allday
LOC06,"Cabarete, Dominican Rep.",Dec 22 2023,12.6 m/s,m/s,SW,30.3,afternoon
LOC04,"Maui, Hawaii",Jun 28 2023,31.9 km/h,km/h,east,20.8,allday
LOC09,Lago di Garda,10/05/2024,51.9 km/h,km/h,90°,34.4,morning
LOC04,"Maui, Hawaii",01/18/2024,10.7 m/s,m/s,180°,9.4,allday
LOC03,TARIFA,Dec 17 2023,4.4 m/s,m/s,225,,afternoon
LOC07,DAKHLA,02/07/2024,4,beaufort,180°,21.3,morning
LOC06,"Cabarete, Dominican Rep.",2023-11-03,0,beaufort,315°,3.0,morning
LOC07,Dakhla,2024-04-10,11.3 knots,knots,northeast,,afternoon
LOC01,cumbuco,05/15/2023,4,beaufort,northwest,17.2,allday
LOC05,capetown,2024-12-25,28.5,knots,south,33.7,allday
LOC06,cabarete,2024-04-28,7.6 knots,knots,east,9.1,morning
LOC10,Boracay,17 Jul 2024,9.1 m/s,m/s,45°,20.4,allday
LOC07,"Dakhla, Morocco",03/21/2024,3,beaufort,0°,14.8,morning
LOC03,Tarifa,16/07/2024,2,beaufort,0°,12.3,afternoon
LOC01,"Cumbuco, Brazil",2023-03-04,5,beaufort,90,27.1,allday
LOC02,"Jericoacoara, Brazil",09/19/2024,41.1 km/h,km/h,S,27.5,allday
LOC07,DAKHLA,2024-10-19,3.6 knots,knots,90°,4.4,morning
LOC07,"Dakhla, Morocco",2024-08-18,12.7 m/s,m/s,270,28.7,afternoon
LOC07,"Dakhla, Morocco",24 Sep 2023,18.5,knots,0°,24.4,afternoon
LOC03,"Tarifa, Spain",31 May 2024,26.7,knots,180,31.7,afternoon
LOC01,Cumbuco,2024-11-10,19.6,knots,180,22.3,allday
LOC08,"Ilha do Guajiru, Brazil",Apr 29 2023,11.7 m/s,m/s,270°,28.8,allday
LOC02,jericoacoara,2023-01-11,0.0,knots,270,21.2,allday
LOC06,cabarete,19/04/2024,6.0 m/s,m/s,180°,13.3,afternoon
LOC08,Ilha Guajiru,03/05/2023,18.5,knots,E,25.2,allday
LOC05,capetown,Jan 15 2023,4,beaufort,east,11.4,allday
LOC01, Cumbuco,Mar 20 2024,9.9 m/s,m/s,0°,25.2,allday
LOC09,"Lake Garda, Italy",2023-09-06,0.0,knots,135,,morning
LOC04,maui,29/12/2023,39.1 km/h,km/h,E,23.7,allday
LOC06,"Cabarete, Dominican Rep.",2023-06-02,17.4,knots,west,21.9,afternoon
LOC03,"Tarifa, Spain",08/08/2023,41.1 km/h,km/h,east,24.7,afternoon
LOC07,"Dakhla, Morocco",2024-07-14,40.7 km/h,km/h,north,25.4,afternoon
LOC03,Tarifa,Aug 04 2024,21.7 km/h,km/h,northwest,13.0,morning
LOC03,TARIFA,2023-05-22,9.4 m/s,m/s,0,22.8,afternoon
LOC04,Maui,17 Jan 2023,17.0 knots,knots,270°,18.8,allday
LOC03,TARIFA,05 Dec 2024,24.1,knots,90,28.1,afternoon
LOC05,"Cape Town, South Africa",2024-02-05,6,beaufort,225,29.0,allday
LOC06,cabarete,19/07/2024,1,beaufort,S,5.6,morning
LOC09,Lago di Garda,2024-05-05,24.5,knots,north,28.7,morning
LOC06,Cabarete,05/03/2023,16.7 knots,knots,225°,21.1,afternoon
LOC03,"Tarifa, Spain",15 Jul 2024,8.0,knots,180°,4.6,morning
LOC01, Cumbuco,04 May 2024,21.7 knots,knots,south,24.2,allday
LOC01,Cumbuco,08/05/2024,19.6 knots,knots,270°,26.8,allday
LOC01,Cumbuco,21/11/2024,23.7,knots,180°,30.2,allday
LOC08,Ilha Guajiru,2023-08-05,23.6 knots,knots,135,32.3,allday
LOC05,"Cape Town, South Africa",14/07/2023,42.6 km/h,km/h,45°,28.0,allday
LOC01, Cumbuco,2024-08-25,18.6,knots,0,23.4,allday
LOC03,"Tarifa, Spain",Aug 27 2023,20.9 km/h,km/h,southwest,13.6,afternoon
LOC02,Jeri,Oct 11 2023,11.3 m/s,m/s,SW,29.3,allday
LOC08,Guajiru,Dec 10 2023,24.8 knots,knots,northwest,30.3,allday
LOC03,"Tarifa, Spain",2023-10-07,33.7 km/h,km/h,90°,23.5,afternoon
LOC07,Dakhla,Aug 22 2023,22.4 knots,knots,north,26.6,afternoon
LOC05,capetown,May 11 2023,0.0,knots,90,31.5,allday
LOC03,"Tarifa, Spain",2024-04-11,10.4 knots,knots,SE,12.5,morning
LOC06,Cabarete,2024-04-07,22.9 knots,knots,225,31.0,afternoon
LOC06,"Cabarete, Dominican Rep.",01/07/2023,8.6 knots,knots,SE,7.2,morning
LOC08,"Ilha do Guajiru, Brazil",Jul 30 2023,6,beaufort,45,29.0,allday
LOC08,"Ilha do Guajiru, Brazil",2023-12-09,43.5 km/h,km/h,90,29.6,allday
LOC02,"Jericoacoara, Brazil",22/09/2024,23.5 knots,knots,north,32.1,allday
LOC07,DAKHLA,2023-12-16,5,beaufort,south,26.4,afternoon
LOC03,TARIFA,02/02/2023,2.3,knots,west,2.8,morning
LOC02,jericoacoara,08/19/2024,23.2 knots,knots,NW,27.5,allday
LOC07,DAKHLA,2024-02-07,9.6 m/s,m/s,north,24.0,afternoon
LOC08,"Ilha do Guajiru, Brazil",24/06/2024,23.0 knots,knots,90,29.8,allday
LOC03,"Tarifa, Spain",14/02/2023,27.4,knots,180°,32.7,afternoon
LOC07,Dakhla,21 May 2024,39.1 km/h,km/h,southwest,28.6,afternoon
LOC10,"Boracay, Philippines",02 Sep 2024,21.5 km/h,km/h,NW,13.5,allday
LOC02,jericoacoara,Aug 29 2024,20.0 knots,knots,N,27.9,allday
LOC05,capetown,02/10/2023,7.8 m/s,m/s,45,19.6,allday
LOC04,"Maui, Hawaii",2023-04-25,21.5,knots,90,26.8,allday
LOC06,Cabarete,08 Dec 2023,23.7 knots,knots,SW,28.4,afternoon
LOC09,Garda,13 Aug 2024,17.5,knots,S,20.0,morning
LOC03,TARIFA,13/02/2024,8.8 knots,knots,W,10.2,morning
LOC07,Dakhla,Oct 11 2024,32.4 km/h,km/h,90°,10.8,afternoon
LOC06,"Cabarete, Dominican Rep.",2023-12-07,18.5 knots,knots,east,25.3,afternoon
LOC03,Tarifa,01/04/2024,5.7 m/s,m/s,northeast,13.3,morning
LOC10,Boracay,09 Jul 2023,5,beaufort,45°,21.3,allday
LOC06,cabarete,17 Jul 2024,4,beaufort,0°,20.6,afternoon
LOC09,"Lake Garda, Italy",04/09/2024,5,beaufort,315°,23.3,morning
LOC03,"Tarifa, Spain",11/06/2024,6.6,knots,NE,8.2,morning
LOC06,cabarete,30/10/2024,11.7 knots,knots,northeast,13.1,morning
LOC06,cabarete,16/01/2024,5,beaufort,225°,27.1,afternoon
LOC09,"Lake Garda, Italy",06 Apr 2023,18.1,knots,west,20.3,afternoon
LOC06,cabarete,21/08/2024,10.3 m/s,m/s,southwest,24.2,afternoon
LOC06,"Cabarete, Dominican Rep.",Sep 12 2024,26.7 km/h,km/h,NE,18.0,afternoon
LOC07,Dakhla,2024-12-28,9.0 m/s,m/s,90,23.9,afternoon
LOC01,"Cumbuco, Brazil",May 31 2023,8.4 m/s,m/s,135°,18.2,allday
LOC03,Tarifa,Nov 16 2024,12.0,knots,315,13.3,morning
LOC07,Dakhla,18/10/2023,5,beaufort,270,22.5,afternoon
LOC03,TARIFA,2023-11-23,17.8 km/h,km/h,90,4.5,morning
LOC05,Cape Town,05 May 2023,14.4 m/s,m/s,NE,33.9,allday
LOC06,cabarete,19 Sep 2024,3,beaufort,northeast,15.3,morning
LOC03,TARIFA,17/02/2024,3,beaufort,225,16.8,afternoon
LOC05,"Cape Town, South Africa",26/01/2024,17.4,knots,45,21.4,allday
LOC08,Ilha Guajiru,21 Feb 2023,10.6 m/s,m/s,45,23.7,allday
LOC07,"Dakhla, Morocco",Jan 26 2024,6.4 m/s,m/s,225,15.3,morning
LOC03,TARIFA,10/05/2024,2.8 m/s,m/s,W,7.2,morning
LOC05,Cape Town,05/26/2024,6,beaufort,225°,28.8,allday
LOC05,"Cape Town, South Africa",18 Aug 2023,10.3 m/s,m/s,180°,26.2,allday
LOC02,Jeri,09/05/2023,6,beaufort,S,25.6,allday
LOC06,Cabarete,19/05/2024,37.2 km/h,km/h,southeast,24.4,afternoon
LOC04,"Maui, Hawaii",03/08/2023,28.9 km/h,km/h,south,19.1,allday
LOC09,"Lake Garda, Italy",03 Oct 2023,11.3 knots,knots,0°,15.1,afternoon
LOC09,"Lake Garda, Italy",07/02/2023,33.0 km/h,km/h,northeast,21.0,morning
LOC09,"Lake Garda, Italy",30/03/2024,14.1 knots,knots,southwest,16.8,morning
LOC06,"Cabarete, Dominican Rep.",2023-07-10,11.9,knots,225°,14.8,afternoon
LOC10,boracay,21/01/2024,21.6 knots,knots,315,25.5,allday
LOC06,Cabarete,2023-02-22,5.6 m/s,m/s,135°,14.8,morning
LOC06,Cabarete,Aug 08 2024,6.2,knots,northeast,8.0,morning
LOC02,"Jericoacoara, Brazil",2024-09-25,9.9 m/s,m/s,northwest,22.0,allday
LOC03,Tarifa,22/06/2023,33.9 km/h,km/h,SW,25.5,afternoon
LOC07,DAKHLA,16/10/2023,5,beaufort,270°,22.9,afternoon
LOC06,Cabarete,2023-08-02,4,beaufort,225°,20.9,afternoon
LOC07,"Dakhla, Morocco",26 Jun 2024,9.9 m/s,m/s,northeast,24.0,afternoon
LOC03,"Tarifa, Spain",Jul 12 2023,8.2,knots,E,9.0,morning
LOC01,Cumbuco,05/01/2024,9.0 m/s,m/s,45,19.4,allday
LOC06,"Cabarete, Dominican Rep.",10/17/2023,36.7 km/h,km/h,northeast,23.4,afternoon
LOC03,TARIFA,Sep 27 2024,2,beaufort,north,12.1,morning
LOC06,Cabarete,08 Apr 2024,9.0 m/s,m/s,225°,24.2,afternoon
LOC01,cumbuco,Jun 25 2023,17.3 knots,knots,east,,allday
LOC09,Garda,2023-02-27,10.0,knots,90°,13.5,afternoon
LOC03,TARIFA,26/11/2023,5,beaufort,southeast,26.3,afternoon
LOC09,Garda,02/24/2024,5,beaufort,270°,25.5,afternoon
LOC04,"Maui, Hawaii",Aug 18 2024,24.0 knots,knots,northeast,29.1,allday
LOC03,"Tarifa, Spain",09/01/2023,6.8,knots,east,3.1,morning
LOC01,cumbuco,03/24/2023,19.3 knots,knots,90,21.8,allday
LOC02,jericoacoara,2023-03-27,18.2,knots,315°,22.7,allday
LOC10,boracay,Jun 13 2024,8.2 m/s,m/s,east,18.4,allday
LOC08,Guajiru,Dec 10 2024,9.6 m/s,m/s,NW,25.4,allday
LOC06,cabarete,Jan 20 2023,3.2 m/s,m/s,45,7.5,morning
LOC08,Ilha Guajiru,Mar 30 2023,16.0 knots,knots,east,19.8,allday
LOC06,"Cabarete, Dominican Rep.",08/28/2024,-5.0,knots,315°,3.8,morning
LOC01,cumbuco,11/10/2023,39.6 km/h,km/h,315°,27.7,allday
LOC09,Garda,Mar 25 2023,0.0,knots,0,15.3,morning
LOC05,"Cape Town, South Africa",08 May 2024,19.6,knots,0,23.3,allday
LOC09,"Lake Garda, Italy",Feb 27 2023,6,beaufort,north,24.2,morning
LOC01, Cumbuco,09/01/2024,6,beaufort,northwest,25.9,allday
LOC04,maui,20 Jan 2023,7,beaufort,E,34.0,allday
LOC03,Tarifa,09 Jul 2023,8.1 m/s,m/s,45°,21.1,afternoon
LOC02,"Jericoacoara, Brazil",24 Jun 2024,50.0 km/h,km/h,270,35.3,allday
LOC07,"Dakhla, Morocco",Nov 13 2023,10.6 m/s,m/s,45,23.5,afternoon
LOC10,Boracay,2024-05-31,13.4 m/s,m/s,north,30.9,allday
LOC04,"Maui, Hawaii",Apr 09 2023,5,beaufort,SW,23.9,allday
LOC08,Ilha Guajiru,25/03/2024,19.2 knots,knots,northwest,22.9,allday
LOC08,"Ilha do Guajiru, Brazil",01/20/2023,45.9 km/h,km/h,northeast,30.4,allday
LOC07,Dakhla,06 Jun 2023,6.7 knots,knots,southeast,7.5,morning
LOC08,Guajiru,12/12/2024,11.3 m/s,m/s,SW,27.4,allday
LOC03,"Tarifa, Spain",2024-08-27,21.1 km/h,km/h,southwest,13.5,morning
LOC10,boracay,25 Jul 2023,32.4 km/h,km/h,NW,24.0,allday
LOC06,"Cabarete, Dominican Rep.",03/17/2023,6.2,knots,45,,morning
LOC03,"Tarifa, Spain",03/11/2024,7,beaufort,W,21.1,afternoon
LOC09,Garda,2023-03-16,13.4 knots,knots,315°,16.3,afternoon
LOC07,DAKHLA,18/05/2024,15.1,knots,225,18.8,morning
LOC05,Cape Town,2024-07-22,17.7,knots,180,21.4,allday
LOC06,cabarete,Aug 25 2024,2.9 m/s,m/s,90°,6.4,morning
LOC06,Cabarete,30/08/2023,9.7,knots,NE,11.8,morning
LOC06,"Cabarete, Dominican Rep.",May 29 2023,0.0,knots,135,26.9,afternoon
LOC09,Garda,2023-09-08,3,beaufort,east,17.3,afternoon
LOC05,Cape Town,25 Jun 2024,25.9,knots,135,29.3,allday
LOC05,Cape Town,Aug 11 2023,1,beaufort,45°,2.6,allday
LOC07,Dakhla,10/03/2024,20.7 knots,knots,SW,26.7,afternoon
LOC09,Lago di Garda,03/01/2024,20.0 knots,knots,135,24.2,afternoon
LOC06,cabarete,Mar 23 2024,10.4 m/s,m/s,N,26.6,afternoon
LOC10,Boracay,05/05/2024,28.7 km/h,km/h,S,19.5,allday
LOC06,cabarete,Aug 10 2024,7,beaufort,NW,33.7,afternoon
LOC03,TARIFA,05 May 2024,3,beaufort,northeast,17.2,morning
LOC04,"Maui, Hawaii",Oct 20 2024,13.3 knots,knots,southwest,16.5,allday
LOC06,"Cabarete, Dominican Rep.",06/16/2023,20.9 knots,knots,NE,26.6,afternoon
LOC06,cabarete,Mar 12 2023,20.4 km/h,km/h,315°,13.8,morning
LOC03,Tarifa,16/01/2024,3,beaufort,225,15.0,afternoon
LOC06,Cabarete,12/10/2023,16.7,knots,135°,20.5,afternoon
LOC03,"Tarifa, Spain",06 Aug 2024,8.3 m/s,m/s,180°,18.4,morning
LOC07,Dakhla,07/05/2023,22.7,knots,northeast,26.0,afternoon
LOC03,Tarifa,29/01/2023,4.5,knots,east,5.2,morning
LOC06,Cabarete,07/23/2023,-5.0,knots,N,12.2,morning
LOC05,"Cape Town, South Africa",2024-11-18,44.4 km/h,km/h,180,27.9,allday
LOC04,"Maui, Hawaii",2024-04-15,6,beaufort,southwest,31.3,allday
LOC07,"Dakhla, Morocco",14 May 2023,7.1 m/s,m/s,S,15.9,morning
LOC09,Garda,26/05/2023,3,beaufort,270,15.4,afternoon
LOC09,Garda,Sep 08 2024,23.7 km/h,km/h,315,15.5,afternoon
LOC03,"Tarifa, Spain",22 Aug 2024,10.3 m/s,m/s,NE,,afternoon
LOC08,Ilha Guajiru,2024-09-20,10.8 m/s,m/s,315°,27.5,allday
LOC06,cabarete,29/09/2024,37.2 km/h,km/h,northeast,22.3,afternoon
LOC09,Garda,Sep 21 2023,14.9 knots,knots,315,20.6,morning
LOC07,Dakhla,Feb 21 2023,2,beaufort,0°,11.8,morning
LOC10,"Boracay, Philippines",02/08/2023,29.4 km/h,km/h,135°,21.8,allday
LOC09,"Lake Garda, Italy",Jul 25 2024,31.1 km/h,km/h,315°,19.1,morning
LOC03,"Tarifa, Spain",15/05/2024,8.6,knots,northwest,,morning
LOC09,Lago di Garda,01 Nov 2023,4,beaufort,90°,21.2,afternoon
LOC08,Ilha Guajiru,21/03/2023,36.7 km/h,km/h,225°,27.3,allday
LOC10,Boracay,2023-01-13,22.7,knots,NE,,allday
